,Name,Descriptio,Area,Population,pop,area,pop_den,pop_den_weighted,pop_weighted,prob,Inf_pop day 0,Inf_pop day 1,Inf_pop day 2,Inf_pop day 3,Inf_pop day 4,Inf_pop day 5,Inf_pop day 6,Inf_pop day 7,Inf_pop day 8,Inf_pop day 9,Inf_pop day 10,Inf_pop day 11,Inf_pop day 12,Inf_pop day 13,Inf_pop day 14,Inf_pop day 15,Inf_pop day 16,Inf_pop day 17,Inf_pop day 18,Inf_pop day 19
278,Yuhua West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong East,20870,20870,786625,0.026531066264103,2.6531066264103,209,0.15,0,0,0,0,0,0,0,0,0,0,0,0,17,140,349,558,767,976,1185,1394
279,Shangri-la,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,18510,18510,697219,0.0265483298647914,2.65483298647914,185,0.15,0,0,0,0,0,0,0,0,20,205,390,575,760,945,1130,1315,1500,1685,1870,2055
280,Teck Whye,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Choa Chu Kang,27040,27040,1015120,0.0266372448577508,2.66372448577508,270,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,373,643,913,1183,1453
281,Tiong Bahru,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,12190,12190,454194,0.0268387517228321,2.68387517228321,122,0.15,0,0,0,0,0,0,0,0,0,0,0,5,39,138,259,380,502,624,746,868
282,Toa Payoh Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,30740,30740,1122241,0.0273916208728785,2.73916208728785,307,0.15,0,0,0,0,0,166,471,778,1085,1392,1699,2006,2313,2620,2927,3234,3541,3848,4155,4462
283,Kampong Tiong Bahru,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,10460,10460,370269,0.0282497319516352,2.82497319516352,105,0.15,0,0,0,0,0,0,0,0,0,0,0,3,17,79,179,283,388,493,598,703
284,Pei Chun,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,11780,11780,416959,0.0282521782717246,2.82521782717246,118,0.15,0,0,0,0,0,0,64,177,294,412,530,648,766,884,1002,1120,1238,1356,1474,1592
285,Bukit Batok West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,15190,15190,533493,0.0284727259776604,2.84727259776604,152,0.15,0,0,0,0,0,0,0,0,0,0,0,6,41,179,330,482,634,786,938,1090
286,Yishun South,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,38840,38840,1359652,0.0285661330987635,2.85661330987635,388,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
287,Clementi North,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Clementi,28730,28730,1004427,0.028603372868312,2.8603372868312,287,0.15,0,0,0,0,0,0,0,0,0,1,9,43,191,473,759,1046,1333,1620,1907,2194
288,Bukit Ho Swee,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,16290,16290,559175,0.0291322036929405,2.91322036929405,163,0.15,0,0,0,0,0,0,0,0,0,1,4,10,50,181,342,505,668,831,994,1157
289,Yuhua East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong East,27460,27460,937253,0.029298385814716,2.9298385814716,275,0.15,0,0,0,0,0,0,0,0,0,0,0,2,58,283,558,833,1108,1383,1658,1933
290,Sembawang Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sembawang,29140,29140,975437,0.0298737899013468,2.98737899013468,291,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40
291,Holland Drive,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Queenstown,14230,14230,465804,0.0305493297610154,3.05493297610154,142,0.15,0,0,0,0,0,0,0,0,0,4,15,51,150,281,422,563,705,847,989,1131
292,Yishun East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,54880,54880,1790267,0.03065464536854,3.065464536854,549,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
293,Cheng San,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,29770,29770,968622,0.0307343834849921,3.07343834849921,298,0.15,0,0,0,0,0,0,0,214,512,810,1108,1406,1704,2002,2300,2598,2896,3194,3492,3790
294,Bangkit,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Panjang,23800,23800,773493,0.0307695092263278,3.07695092263278,238,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,3,40,241,479,717,955,1193
295,Yio Chu Kang West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,26550,26550,857568,0.0309596440165678,3.09596440165678,266,0.15,0,0,0,0,0,0,0,0,144,409,675,941,1207,1473,1739,2005,2271,2537,2803,3069
296,Punggol Field,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Punggol,43300,43300,1397332,0.0309876249881918,3.09876249881918,433,0.15,0,0,0,0,0,0,0,0,358,791,1224,1657,2090,2523,2956,3389,3822,4255,4688,5121
297,Redhill,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,12210,12210,392664,0.0310952875741092,3.10952875741092,122,0.15,0,0,0,0,0,0,0,0,0,0,0,4,30,110,228,349,471,593,715,837
298,Choa Chu Kang North,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Choa Chu Kang,34380,34380,1103339,0.031159960809869,3.1159960809869,344,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,456,800,1144,1488,1832
299,Hong Kah,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong West,56870,56870,1817783,0.0312853624442521,3.12853624442521,569,0.15,0,0,0,0,0,0,0,0,0,0,0,0,1,212,776,1345,1914,2483,3052,3621
300,Tampines East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Tampines,138500,138500,4398438,0.031488451127423,3.1488451127423,1385,0.18,38,1008,2393,3778,5163,6548,7933,9318,10703,12088,13473,14858,16243,17628,19013,20398,21783,23168,24553,25938
301,Yunnan,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong West,70890,70890,2236101,0.0317025035988983,3.17025035988983,709,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,30,623,1332,2041,2750,3459,4168
302,Senja,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Panjang,20200,20200,633318,0.0318955090491665,3.18955090491665,202,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,205,407,609,811,1013
303,Bukit Batok Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,26060,26060,811129,0.0321280585455581,3.21280585455581,261,0.18,0,0,0,0,0,0,0,0,0,0,2,19,118,365,626,887,1148,1409,1670,1931
304,Hong Kah North,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,28340,28340,870784,0.03254538438924,3.254538438924,283,0.18,0,0,0,0,0,0,0,0,0,0,0,2,40,239,520,803,1086,1369,1652,1935
305,Boon Lay Place,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong West,31100,31100,918557,0.0338574525043084,3.38574525043084,311,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,15,316,627,938,1249,1560,1871
306,Boon Teck,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Toa Payoh,15110,15110,424313,0.0356105045096426,3.56105045096426,151,0.18,0,0,0,0,0,0,149,300,451,602,753,904,1055,1206,1357,1508,1659,1810,1961,2112
307,Pasir Ris Drive,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Pasir Ris,59480,59480,1661811,0.0357922772204541,3.57922772204541,595,0.18,18,342,937,1532,2127,2722,3317,3912,4507,5102,5697,6292,6887,7482,8077,8672,9267,9862,10457,11052
308,Jelebu,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Panjang,33470,33470,923515,0.0362419668332404,3.62419668332404,335,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76,395,730,1065,1400,1735
309,Peng Siang,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Choa Chu Kang,32130,32130,874389,0.0367456589687199,3.67456589687199,321,0.18,0,0,0,0,0,0,0,0,0,0,0,0,1,38,255,574,895,1216,1537,1858
310,Woodlands East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Woodlands,95510,95510,2587953,0.0369056161375419,3.69056161375419,955,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,172
311,Sengkang Town Centre,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sengkang,54680,54680,1475167,0.0370669897035387,3.70669897035387,547,0.18,0,0,0,0,0,0,0,0,531,1078,1625,2172,2719,3266,3813,4360,4907,5454,6001,6548
312,Hougang West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Hougang,50120,50120,1346767,0.0372150490767891,3.72150490767891,501,0.18,0,0,0,0,0,0,151,646,1147,1648,2149,2650,3151,3652,4153,4654,5155,5656,6157,6658
313,Saujana,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Panjang,25530,25530,684111,0.0373185053302754,3.73185053302754,255,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,266,521,776,1031,1286
314,Midview,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Woodlands,35510,35510,949064,0.0374158117892998,3.74158117892998,355,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46
315,Yishun West,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Yishun,57890,57890,1538269,0.037633209796206,3.7633209796206,579,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,57
316,Rivervale,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Sengkang,59860,59860,1590085,0.0376457862315537,3.76457862315537,599,0.18,0,0,0,0,0,0,0,168,761,1360,1959,2558,3157,3756,4355,4954,5553,6152,6751,7350
317,Bukit Batok East,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Batok,14570,14570,385337,0.0378110588913081,3.78110588913081,146,0.18,0,0,0,0,0,0,0,0,0,0,0,5,52,191,337,483,629,775,921,1067
318,Telok Blangah Way,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,10690,10690,280567,0.0381014160610478,3.81014160610478,107,0.18,0,0,0,0,0,0,0,0,0,0,0,1,17,75,175,282,389,496,603,710
319,Fajar,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Panjang,26770,26770,677482,0.0395139649466702,3.95139649466702,268,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,276,544,812,1080,1348
320,Townsville,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Ang Mo Kio,23770,23770,553785,0.0429227949474977,4.29227949474977,238,0.18,0,0,0,0,0,0,0,0,237,475,713,951,1189,1427,1665,1903,2141,2379,2617,2855
321,Yew Tee,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Choa Chu Kang,43710,43710,935682,0.0467145889308547,4.67145889308547,437,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,513,950,1387,1824,2261
322,Tiong Bahru Station,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Bukit Merah,16670,16670,355527,0.0468881407038003,4.68881407038003,167,0.18,0,0,0,0,0,0,0,0,0,0,1,11,67,214,381,548,715,882,1049,1216
323,Jurong West Central,"<html xmlns:fo=""""http://www.w3.org/1999/XSL/Format"""" xmlns:msxsl=""""urn:schemas-microsoft-com:xslt""""> <head> <META http-equiv=""""Content-Type"""" content=""""text/html""""> <meta http-equiv=""""content-type"""" content=""""text/html; charset=UTF-8""""> </head> <body style=""""margin:0",Jurong West,68200,68200,1423498,0.0479101480999622,4.79101480999622,682,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,38,694,1376,2058,2740,3422,4104
